2025-05-24 16:11:27,137 - Packets received in last second: 0
2025-05-24 16:11:28,225 - Batch processed 100 packets. CPU: 0.0%, RAM: 88.4%
Received Packet 00000001 | Source IP: 136.70.231.240 | Destination IP: 172.16.0.10 | Source Port: 22641 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 74 | Volume: 418 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00005719 | Source IP: 207.85.188.180 | Destination IP: 10.0.0.50 | Source Port: 25926 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 45 | Volume: 710 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00005819 | Source IP: 202.203.11.33 | Destination IP: 10.0.0.50 | Source Port: 4369 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 245 | Volume: 760 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00005919 | Source IP: 152.144.178.146 | Destination IP: 172.16.0.10 | Source Port: 5879 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 204 | Volume: 1267 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00006019 | Source IP: 220.201.5.72 | Destination IP: 172.16.0.10 | Source Port: 10549 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 156 | Volume: 914 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00006119 | Source IP: 16.76.174.148 | Destination IP: 192.168.1.200 | Source Port: 34578 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 79 | Volume: 506 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00006219 | Source IP: 130.212.148.55 | Destination IP: 10.0.0.50 | Source Port: 19407 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 244 | Volume: 915 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00006319 | Source IP: 7.230.217.217 | Destination IP: 172.16.0.10 | Source Port: 54422 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 157 | Volume: 1389 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00006419 | Source IP: 173.146.26.133 | Destination IP: 192.168.1.200 | Source Port: 50105 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 72 | Volume: 1217 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00006520 | Source IP: 131.94.246.168 | Destination IP: 172.16.0.10 | Source Port: 15553 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 144 | Volume: 990 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00006620 | Source IP: 4.104.33.40 | Destination IP: 10.0.0.50 | Source Port: 62206 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 122 | Volume: 849 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00006720 | Source IP: 144.77.203.228 | Destination IP: 192.168.1.200 | Source Port: 28771 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 63 | Volume: 1361 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00006820 | Source IP: 147.36.29.219 | Destination IP: 10.0.0.50 | Source Port: 49078 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 199 | Volume: 351 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00006919 | Source IP: 141.110.28.91 | Destination IP: 172.16.0.10 | Source Port: 48975 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 42 | Volume: 574 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00007019 | Source IP: 253.116.154.16 | Destination IP: 172.16.0.10 | Source Port: 18734 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 240 | Volume: 1496 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00007119 | Source IP: 224.172.20.119 | Destination IP: 10.0.0.50 | Source Port: 8053 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 104 | Volume: 957 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00007219 | Source IP: 98.49.18.199 | Destination IP: 172.16.0.10 | Source Port: 46686 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 182 | Volume: 166 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00007319 | Source IP: 123.67.78.8 | Destination IP: 10.0.0.50 | Source Port: 17158 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 65 | Volume: 692 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00007419 | Source IP: 98.216.18.176 | Destination IP: 192.168.1.200 | Source Port: 9802 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 233 | Volume: 960 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00007519 | Source IP: 97.13.55.33 | Destination IP: 172.16.0.10 | Source Port: 18550 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 79 | Volume: 143 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00007619 | Source IP: 77.62.30.215 | Destination IP: 172.16.0.10 | Source Port: 28111 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 169 | Volume: 269 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00007719 | Source IP: 34.8.177.221 | Destination IP: 172.16.0.10 | Source Port: 56600 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 204 | Volume: 1372 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00007819 | Source IP: 104.141.203.116 | Destination IP: 192.168.1.200 | Source Port: 48233 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 234 | Volume: 292 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00007919 | Source IP: 111.137.143.187 | Destination IP: 172.16.0.10 | Source Port: 54399 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 102 | Volume: 1059 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00008019 | Source IP: 50.15.241.39 | Destination IP: 172.16.0.10 | Source Port: 56893 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 62 | Volume: 94 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00008119 | Source IP: 203.95.101.162 | Destination IP: 172.16.0.10 | Source Port: 42117 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 228 | Volume: 1239 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00008219 | Source IP: 87.77.166.146 | Destination IP: 10.0.0.50 | Source Port: 3161 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 195 | Volume: 425 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00008319 | Source IP: 209.254.253.133 | Destination IP: 172.16.0.10 | Source Port: 9461 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 51 | Volume: 1052 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00008420 | Source IP: 97.150.128.229 | Destination IP: 192.168.1.200 | Source Port: 35984 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 63 | Volume: 106 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00008520 | Source IP: 13.186.88.218 | Destination IP: 172.16.0.10 | Source Port: 7273 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 84 | Volume: 301 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00008620 | Source IP: 201.250.103.248 | Destination IP: 172.16.0.10 | Source Port: 42510 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 151 | Volume: 313 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00008720 | Source IP: 180.155.213.246 | Destination IP: 10.0.0.50 | Source Port: 38112 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 244 | Volume: 1400 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00008820 | Source IP: 172.199.62.223 | Destination IP: 10.0.0.50 | Source Port: 3525 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 36 | Volume: 1135 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00008920 | Source IP: 220.192.168.79 | Destination IP: 192.168.1.200 | Source Port: 35688 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 171 | Volume: 1359 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00009020 | Source IP: 48.106.105.127 | Destination IP: 192.168.1.200 | Source Port: 18458 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 44 | Volume: 547 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00009120 | Source IP: 109.73.3.71 | Destination IP: 10.0.0.50 | Source Port: 23179 | Destination Port: 22 | Protocol: TCP | Flags: SYN | TTL: 170 | Volume: 160 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00009220 | Source IP: 72.191.2.242 | Destination IP: 172.16.0.10 | Source Port: 45461 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 179 | Volume: 1446 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00009320 | Source IP: 211.91.217.71 | Destination IP: 10.0.0.50 | Source Port: 9375 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 206 | Volume: 347 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00009420 | Source IP: 161.164.86.226 | Destination IP: 192.168.1.200 | Source Port: 49842 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 187 | Volume: 587 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00009520 | Source IP: 84.37.162.42 | Destination IP: 172.16.0.10 | Source Port: 64439 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 119 | Volume: 1321 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00009620 | Source IP: 174.140.229.68 | Destination IP: 10.0.0.50 | Source Port: 13480 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 133 | Volume: 1176 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00009720 | Source IP: 88.245.208.131 | Destination IP: 10.0.0.50 | Source Port: 36226 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 137 | Volume: 641 | Spoofed: 1 | Attack Type: HTTP_Flood
2025-05-24 16:11:28,295 - Batch processed 100 packets. CPU: 0.0%, RAM: 88.5%
Received Packet 00000010 | Source IP: 54.151.106.241 | Destination IP: 172.16.0.10 | Source Port: 30081 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 48 | Volume: 839 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00000025 | Source IP: 2.29.34.209 | Destination IP: 10.0.0.50 | Source Port: 16151 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 43 | Volume: 847 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00000057 | Source IP: 199.179.72.252 | Destination IP: 192.168.1.200 | Source Port: 17820 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 201 | Volume: 830 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00000126 | Source IP: 189.55.196.252 | Destination IP: 172.16.0.10 | Source Port: 48411 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 151 | Volume: 1232 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00000226 | Source IP: 161.229.44.42 | Destination IP: 192.168.1.200 | Source Port: 27248 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 120 | Volume: 1335 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00000326 | Source IP: 70.175.8.34 | Destination IP: 10.0.0.50 | Source Port: 51670 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 152 | Volume: 392 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00000426 | Source IP: 206.116.81.161 | Destination IP: 192.168.1.200 | Source Port: 9924 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 144 | Volume: 779 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00000526 | Source IP: 103.227.245.170 | Destination IP: 10.0.0.50 | Source Port: 46888 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 178 | Volume: 1335 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00000626 | Source IP: 85.183.59.143 | Destination IP: 172.16.0.10 | Source Port: 48006 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 120 | Volume: 890 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00000726 | Source IP: 8.9.193.253 | Destination IP: 172.16.0.10 | Source Port: 8552 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 177 | Volume: 93 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00000826 | Source IP: 42.108.130.8 | Destination IP: 192.168.1.200 | Source Port: 42650 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 52 | Volume: 1265 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00000926 | Source IP: 57.209.164.81 | Destination IP: 10.0.0.50 | Source Port: 41064 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 38 | Volume: 629 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00001026 | Source IP: 150.53.242.128 | Destination IP: 172.16.0.10 | Source Port: 42813 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 234 | Volume: 80 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00001126 | Source IP: 124.177.191.123 | Destination IP: 10.0.0.50 | Source Port: 34091 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 47 | Volume: 1416 | Spoofed: 0 | Attack Type: UDP_Flood
Received Packet 00001226 | Source IP: 136.255.254.89 | Destination IP: 172.16.0.10 | Source Port: 63431 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 78 | Volume: 112 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00001326 | Source IP: 31.220.58.25 | Destination IP: 172.16.0.10 | Source Port: 58750 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 102 | Volume: 1256 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00001426 | Source IP: 112.126.87.113 | Destination IP: 10.0.0.50 | Source Port: 8664 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 124 | Volume: 1023 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00001526 | Source IP: 72.19.170.211 | Destination IP: 192.168.1.200 | Source Port: 31489 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 214 | Volume: 1101 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00001626 | Source IP: 22.170.216.221 | Destination IP: 172.16.0.10 | Source Port: 25114 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 239 | Volume: 1179 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00001726 | Source IP: 75.6.101.10 | Destination IP: 172.16.0.10 | Source Port: 62643 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 107 | Volume: 319 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00001826 | Source IP: 150.152.129.245 | Destination IP: 10.0.0.50 | Source Port: 38921 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 250 | Volume: 1264 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00001926 | Source IP: 128.243.109.27 | Destination IP: 192.168.1.200 | Source Port: 51531 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 169 | Volume: 864 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00002026 | Source IP: 4.164.92.121 | Destination IP: 192.168.1.200 | Source Port: 45898 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 241 | Volume: 974 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00002126 | Source IP: 108.93.238.234 | Destination IP: 10.0.0.50 | Source Port: 31604 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 198 | Volume: 839 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00002226 | Source IP: 28.176.39.212 | Destination IP: 172.16.0.10 | Source Port: 9073 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 173 | Volume: 1489 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00002326 | Source IP: 163.91.147.61 | Destination IP: 10.0.0.50 | Source Port: 2911 | Destination Port: 443 | Protocol: TCP | Flags: SYN | TTL: 33 | Volume: 1368 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00002426 | Source IP: 62.233.50.230 | Destination IP: 192.168.1.200 | Source Port: 26183 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 232 | Volume: 1426 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00002526 | Source IP: 139.115.132.134 | Destination IP: 172.16.0.10 | Source Port: 15661 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 48 | Volume: 117 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00002626 | Source IP: 137.43.159.234 | Destination IP: 10.0.0.50 | Source Port: 20210 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 141 | Volume: 333 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00002726 | Source IP: 59.219.240.230 | Destination IP: 192.168.1.200 | Source Port: 7679 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 43 | Volume: 340 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00002826 | Source IP: 255.125.17.251 | Destination IP: 10.0.0.50 | Source Port: 51433 | Destination Port: 443 | Protocol: TCP | Flags:  | TTL: 149 | Volume: 224 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00002926 | Source IP: 104.113.252.234 | Destination IP: 192.168.1.200 | Source Port: 48606 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 191 | Volume: 1283 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00003026 | Source IP: 229.182.220.89 | Destination IP: 192.168.1.200 | Source Port: 27581 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 116 | Volume: 874 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00003126 | Source IP: 101.226.248.210 | Destination IP: 192.168.1.200 | Source Port: 30079 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 85 | Volume: 531 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00003226 | Source IP: 156.226.148.244 | Destination IP: 172.16.0.10 | Source Port: 24858 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 203 | Volume: 798 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00003326 | Source IP: 105.151.172.162 | Destination IP: 10.0.0.50 | Source Port: 28857 | Destination Port: 22 | Protocol: UDP | Flags:  | TTL: 64 | Volume: 910 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00003426 | Source IP: 236.122.127.73 | Destination IP: 192.168.1.200 | Source Port: 20075 | Destination Port: 22 | Protocol: TCP | Flags:  | TTL: 59 | Volume: 741 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00003526 | Source IP: 34.79.246.7 | Destination IP: 172.16.0.10 | Source Port: 3020 | Destination Port: 53 | Protocol: TCP | Flags: SYN | TTL: 201 | Volume: 1094 | Spoofed: 1 | Attack Type: SYN_Flood
Received Packet 00003626 | Source IP: 149.147.179.42 | Destination IP: 172.16.0.10 | Source Port: 5766 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 170 | Volume: 658 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00003726 | Source IP: 251.235.82.21 | Destination IP: 192.168.1.200 | Source Port: 19974 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 128 | Volume: 1069 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00003826 | Source IP: 132.220.224.203 | Destination IP: 172.16.0.10 | Source Port: 55199 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 125 | Volume: 113 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00003926 | Source IP: 52.54.137.177 | Destination IP: 10.0.0.50 | Source Port: 16183 | Destination Port: 80 | Protocol: TCP | Flags:  | TTL: 143 | Volume: 723 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00004026 | Source IP: 52.92.76.19 | Destination IP: 10.0.0.50 | Source Port: 48068 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 131 | Volume: 307 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00004126 | Source IP: 11.70.185.158 | Destination IP: 172.16.0.10 | Source Port: 50403 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 104 | Volume: 351 | Spoofed: 1 | Attack Type: HTTP_Flood
Received Packet 00004226 | Source IP: 92.123.171.228 | Destination IP: 172.16.0.10 | Source Port: 29288 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 99 | Volume: 706 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00004326 | Source IP: 91.110.27.161 | Destination IP: 192.168.1.200 | Source Port: 39262 | Destination Port: 80 | Protocol: UDP | Flags:  | TTL: 121 | Volume: 1253 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00004426 | Source IP: 132.193.133.8 | Destination IP: 192.168.1.200 | Source Port: 16649 | Destination Port: 53 | Protocol: TCP | Flags:  | TTL: 49 | Volume: 1400 | Spoofed: 0 | Attack Type: HTTP_Flood
Received Packet 00004526 | Source IP: 50.89.233.50 | Destination IP: 10.0.0.50 | Source Port: 2727 | Destination Port: 80 | Protocol: TCP | Flags: SYN | TTL: 57 | Volume: 436 | Spoofed: 0 | Attack Type: SYN_Flood
Received Packet 00004626 | Source IP: 124.248.66.185 | Destination IP: 10.0.0.50 | Source Port: 44534 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 82 | Volume: 619 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00004726 | Source IP: 84.156.95.236 | Destination IP: 172.16.0.10 | Source Port: 7016 | Destination Port: 443 | Protocol: UDP | Flags:  | TTL: 120 | Volume: 116 | Spoofed: 1 | Attack Type: UDP_Flood
Received Packet 00004826 | Source IP: 177.213.60.39 | Destination IP: 10.0.0.50 | Source Port: 39383 | Destination Port: 53 | Protocol: UDP | Flags:  | TTL: 182 | Volume: 979 | Spoofed: 0 | Attack Type: UDP_Flood
